================================================================================
功能性隐藏指令归类统计报告 (细粒度 Opcode)
================================================================================

总处理/确认隐藏指令数: 54,281,388
Type A (完全未定义): 6,097,123
Type B (格式不符): 48,184,265

--------------------------------------------------------------------------------
Opcode 归类结果 (已忽略条件码):
唯一 Opcode 数量: 7,214
--------------------------------------------------------------------------------

Opcode       | Instruction Name                                             | Count
0x00B800C8 | VCVT (floating-point to integer, floating-point)             | 16
0x00B800C9 | VCVT (floating-point to integer, floating-point)             | 16
0x00B800CC | VCVT (floating-point to integer, floating-point)             | 16
0x00B800CD | VCVT (floating-point to integer, floating-point)             | 16
0x00C1001F | VSTM, VSTMDB, VSTMIA - Increment After variant               | 13
0x00C10020 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 13
0x00F93068 | VCVTR                                                        | 13
0x00F93069 | VCVTR                                                        | 13
0x00B93044 | VCVTR                                                        | 13
0x00B93045 | VCVTR                                                        | 13
0x00F9A060 | VCVTR                                                        | 13
0x00F9A061 | VCVTR                                                        | 13
0x00990020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00990021 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00B00020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00B00021 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00B10020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00B10021 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00800020 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00800021 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00A80020 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00A80021 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00810020 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00810021 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00D8001F | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00D80020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00F0001F | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00F00020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00E0001F | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00E00020 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00E8001F | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00E80020 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00B920C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B920C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B920C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B920C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B920C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B920C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B920CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B920CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B970C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B970C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B970C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B970C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B970C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B970C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B970CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B970CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B9C0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9C0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9C0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9C0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9C0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9C0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9C0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B9C0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F920C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F920C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F920C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F920C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F920C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F920C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F920CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F920CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F970C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F970C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F970C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F970C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F970C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F970C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F970CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F970CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F9C0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9C0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9C0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9C0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9C0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9C0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9C0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F9C0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B960C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B960C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B960C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B960C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B960C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B960C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B960CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B960CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B9B0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9B0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9B0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9B0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9B0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9B0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9B0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B9B0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F960C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F960C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F960C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F960C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F960C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F960C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F960CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F960CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F9B0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9B0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9B0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9B0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9B0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9B0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9B0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F9B0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B950C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B950C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B950C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B950C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B950C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B950C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B950CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B950CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B9A0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9A0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9A0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9A0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9A0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9A0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9A0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B9A0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B9F0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9F0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9F0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9F0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9F0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9F0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9F0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B9F0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F950C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F950C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F950C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F950C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F950C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F950C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F950CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F950CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F9A0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9A0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9A0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9A0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9A0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9A0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9A0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F9A0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F9F0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9F0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9F0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9F0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9F0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9F0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9F0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F9F0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B940C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B940C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B940C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B940C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B940C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B940C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B940CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B940CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B990C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B990C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B990C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B990C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B990C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B990C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B990CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B990CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B9E0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9E0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9E0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9E0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9E0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9E0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9E0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B9E0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F940C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F940C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F940C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F940C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F940C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F940C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F940CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F940CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F990C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F990C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F990C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F990C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F990C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F990C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F990CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F990CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F9E0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9E0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9E0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9E0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9E0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9E0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9E0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F9E0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B93060 | VCVTR                                                        | 12
0x00B93061 | VCVTR                                                        | 12
0x00B93064 | VCVTR                                                        | 12
0x00B93065 | VCVTR                                                        | 12
0x00B93068 | VCVTR                                                        | 12
0x00B93069 | VCVTR                                                        | 12
0x00B9306C | VCVTR                                                        | 12
0x00B9306D | VCVTR                                                        | 12
0x00B98060 | VCVTR                                                        | 12
0x00B98061 | VCVTR                                                        | 12
0x00B98064 | VCVTR                                                        | 12
0x00B98065 | VCVTR                                                        | 12
0x00B98068 | VCVTR                                                        | 12
0x00B98069 | VCVTR                                                        | 12
0x00B9806C | VCVTR                                                        | 12
0x00B9806D | VCVTR                                                        | 12
0x00B9D060 | VCVTR                                                        | 12
0x00B9D061 | VCVTR                                                        | 12
0x00B9D064 | VCVTR                                                        | 12
0x00B9D065 | VCVTR                                                        | 12
0x00B9D068 | VCVTR                                                        | 12
0x00B9D069 | VCVTR                                                        | 12
0x00B9D06C | VCVTR                                                        | 12
0x00B9D06D | VCVTR                                                        | 12
0x00F93060 | VCVTR                                                        | 12
0x00F93061 | VCVTR                                                        | 12
0x00F93064 | VCVTR                                                        | 12
0x00F93065 | VCVTR                                                        | 12
0x00F9306C | VCVTR                                                        | 12
0x00F9306D | VCVTR                                                        | 12
0x00F980C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F980C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F980C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F980C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F980C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F980C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F980CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F980CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F9D0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9D0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9D0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9D0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9D0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9D0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F9D0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F9D0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B91068 | VCVTR                                                        | 12
0x00B91069 | VCVTR                                                        | 12
0x00B9106C | VCVTR                                                        | 12
0x00B9106D | VCVTR                                                        | 12
0x00F91068 | VCVTR                                                        | 12
0x00F91069 | VCVTR                                                        | 12
0x00F9106C | VCVTR                                                        | 12
0x00F9106D | VCVTR                                                        | 12
0x00F900E8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F900E9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F900EC | VCVT (floating-point to integer, floating-point)             | 12
0x00F900ED | VCVT (floating-point to integer, floating-point)             | 12
0x00F900C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F900C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F900CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F900CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B05040 | VCMP                                                         | 12
0x00B05041 | VCMP                                                         | 12
0x00B070C8 | VCMPE                                                        | 12
0x00B070C9 | VCMPE                                                        | 12
0x00B080C0 | VCMPE                                                        | 12
0x00B080C1 | VCMPE                                                        | 12
0x00B09068 | VCMP                                                         | 12
0x00B09069 | VCMP                                                         | 12
0x00B0A04C | VCMP                                                         | 12
0x00B0A04D | VCMP                                                         | 12
0x00B0B040 | VCMP                                                         | 12
0x00B0B041 | VCMP                                                         | 12
0x00B0B0E0 | VCMPE                                                        | 12
0x00B0B0E1 | VCMPE                                                        | 12
0x00B0E0E0 | VCMPE                                                        | 12
0x00B0E0E1 | VCMPE                                                        | 12
0x00F06068 | VCMP                                                         | 12
0x00F06069 | VCMP                                                         | 12
0x00F080C0 | VCMPE                                                        | 12
0x00F080C1 | VCMPE                                                        | 12
0x00F0D04C | VCMP                                                         | 12
0x00F0D04D | VCMP                                                         | 12
0x00B060C0 | VCMPE                                                        | 12
0x00B060C1 | VCMPE                                                        | 12
0x00B07060 | VCMP                                                         | 12
0x00B07061 | VCMP                                                         | 12
0x00B090E8 | VCMPE                                                        | 12
0x00B090E9 | VCMPE                                                        | 12
0x00B0A0E0 | VCMPE                                                        | 12
0x00B0A0E1 | VCMPE                                                        | 12
0x00B0B0C8 | VCMPE                                                        | 12
0x00B0B0C9 | VCMPE                                                        | 12
0x00B0D060 | VCMP                                                         | 12
0x00B0D061 | VCMP                                                         | 12
0x00B0E04C | VCMP                                                         | 12
0x00B0E04D | VCMP                                                         | 12
0x00B0F0CC | VCMPE                                                        | 12
0x00B0F0CD | VCMPE                                                        | 12
0x00F030E4 | VCMPE                                                        | 12
0x00F030E5 | VCMPE                                                        | 12
0x00F08048 | VCMP                                                         | 12
0x00F08049 | VCMP                                                         | 12
0x00F0A068 | VCMP                                                         | 12
0x00F0A069 | VCMP                                                         | 12
0x00F0C0C0 | VCMPE                                                        | 12
0x00F0C0C1 | VCMPE                                                        | 12
0x00B06040 | VCMP                                                         | 12
0x00B06041 | VCMP                                                         | 12
0x00B090C0 | VCMPE                                                        | 12
0x00B090C1 | VCMPE                                                        | 12
0x00B0B04C | VCMP                                                         | 12
0x00B0B04D | VCMP                                                         | 12
0x00B0C040 | VCMP                                                         | 12
0x00B0C041 | VCMP                                                         | 12
0x00B0C0E0 | VCMPE                                                        | 12
0x00B0C0E1 | VCMPE                                                        | 12
0x00B0F040 | VCMP                                                         | 12
0x00B0F041 | VCMP                                                         | 12
0x00F00040 | VCMP                                                         | 12
0x00F00041 | VCMP                                                         | 12
0x00F020E4 | VCMPE                                                        | 12
0x00F020E5 | VCMPE                                                        | 12
0x00F060C0 | VCMPE                                                        | 12
0x00F060C1 | VCMPE                                                        | 12
0x00F070E4 | VCMPE                                                        | 12
0x00F070E5 | VCMPE                                                        | 12
0x00F0C04C | VCMP                                                         | 12
0x00F0C04D | VCMP                                                         | 12
0x00B02044 | VCMP                                                         | 12
0x00B02045 | VCMP                                                         | 12
0x00B040E4 | VCMPE                                                        | 12
0x00B040E5 | VCMPE                                                        | 12
0x00B09040 | VCMP                                                         | 12
0x00B09041 | VCMP                                                         | 12
0x00B090E0 | VCMPE                                                        | 12
0x00B090E1 | VCMPE                                                        | 12
0x00B0A0C8 | VCMPE                                                        | 12
0x00B0A0C9 | VCMPE                                                        | 12
0x00B0B06C | VCMP                                                         | 12
0x00B0B06D | VCMP                                                         | 12
0x00B0D040 | VCMP                                                         | 12
0x00B0D041 | VCMP                                                         | 12
0x00B0E060 | VCMP                                                         | 12
0x00B0E061 | VCMP                                                         | 12
0x00B0F0E0 | VCMPE                                                        | 12
0x00B0F0E1 | VCMPE                                                        | 12
0x00F01040 | VCMP                                                         | 12
0x00F01041 | VCMP                                                         | 12
0x00F02064 | VCMP                                                         | 12
0x00F02065 | VCMP                                                         | 12
0x00F040C4 | VCMPE                                                        | 12
0x00F040C5 | VCMPE                                                        | 12
0x00F050C4 | VCMPE                                                        | 12
0x00F050C5 | VCMPE                                                        | 12
0x00B04060 | VCMP                                                         | 12
0x00B04061 | VCMP                                                         | 12
0x00B060C8 | VCMPE                                                        | 12
0x00B060C9 | VCMPE                                                        | 12
0x00B070C0 | VCMPE                                                        | 12
0x00B070C1 | VCMPE                                                        | 12
0x00B08060 | VCMP                                                         | 12
0x00B08061 | VCMP                                                         | 12
0x00B0A0EC | VCMPE                                                        | 12
0x00B0A0ED | VCMPE                                                        | 12
0x00B0E06C | VCMP                                                         | 12
0x00B0E06D | VCMP                                                         | 12
0x00B0F0EC | VCMPE                                                        | 12
0x00B0F0ED | VCMPE                                                        | 12
0x00F05044 | VCMP                                                         | 12
0x00F05045 | VCMP                                                         | 12
0x00F0A0C0 | VCMPE                                                        | 12
0x00F0A0C1 | VCMPE                                                        | 12
0x00F0C0CC | VCMPE                                                        | 12
0x00F0C0CD | VCMPE                                                        | 12
0x00B06048 | VCMP                                                         | 12
0x00B06049 | VCMP                                                         | 12
0x00B07040 | VCMP                                                         | 12
0x00B07041 | VCMP                                                         | 12
0x00B080E8 | VCMPE                                                        | 12
0x00B080E9 | VCMPE                                                        | 12
0x00B0A0C0 | VCMPE                                                        | 12
0x00B0A0C1 | VCMPE                                                        | 12
0x00B0D0E0 | VCMPE                                                        | 12
0x00B0D0E1 | VCMPE                                                        | 12
0x00B0F060 | VCMP                                                         | 12
0x00B0F061 | VCMP                                                         | 12
0x00F040C0 | VCMPE                                                        | 12
0x00F040C1 | VCMPE                                                        | 12
0x00F060E8 | VCMPE                                                        | 12
0x00F060E9 | VCMPE                                                        | 12
0x00F0D0C0 | VCMPE                                                        | 12
0x00F0D0C1 | VCMPE                                                        | 12
0x00F0F040 | VCMP                                                         | 12
0x00F0F041 | VCMP                                                         | 12
0x00900020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00900021 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00910020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00910021 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00D0001F | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00D00020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00F1001F | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00F10020 | VLDM, VLDMDB, VLDMIA - Increment After variant               | 12
0x00C0001F | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00C00020 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00B930C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B930C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B930C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B930C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B930C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B930C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B930CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B930CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B980C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B980C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B980C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B980C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B980C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B980C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B980CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B980CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B9D0C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9D0C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9D0C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9D0C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9D0C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9D0C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B9D0CC | VCVT (floating-point to integer, floating-point)             | 12
0x00B9D0CD | VCVT (floating-point to integer, floating-point)             | 12
0x00F930C0 | VCVT (floating-point to integer, floating-point)             | 12
0x00F930C1 | VCVT (floating-point to integer, floating-point)             | 12
0x00F930C4 | VCVT (floating-point to integer, floating-point)             | 12
0x00F930C5 | VCVT (floating-point to integer, floating-point)             | 12
0x00F930C8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F930C9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F930CC | VCVT (floating-point to integer, floating-point)             | 12
0x00F930CD | VCVT (floating-point to integer, floating-point)             | 12
0x00B94060 | VCVTR                                                        | 12
0x00B94061 | VCVTR                                                        | 12
0x00B94064 | VCVTR                                                        | 12
0x00B94065 | VCVTR                                                        | 12
0x00B94068 | VCVTR                                                        | 12
0x00B94069 | VCVTR                                                        | 12
0x00B9406C | VCVTR                                                        | 12
0x00B9406D | VCVTR                                                        | 12
0x00B99060 | VCVTR                                                        | 12
0x00B99061 | VCVTR                                                        | 12
0x00B99064 | VCVTR                                                        | 12
0x00B99065 | VCVTR                                                        | 12
0x00B99068 | VCVTR                                                        | 12
0x00B99069 | VCVTR                                                        | 12
0x00B9906C | VCVTR                                                        | 12
0x00B9906D | VCVTR                                                        | 12
0x00B9E060 | VCVTR                                                        | 12
0x00B9E061 | VCVTR                                                        | 12
0x00B9E064 | VCVTR                                                        | 12
0x00B9E065 | VCVTR                                                        | 12
0x00B9E068 | VCVTR                                                        | 12
0x00B9E069 | VCVTR                                                        | 12
0x00B9E06C | VCVTR                                                        | 12
0x00B9E06D | VCVTR                                                        | 12
0x00F94060 | VCVTR                                                        | 12
0x00F94061 | VCVTR                                                        | 12
0x00F94064 | VCVTR                                                        | 12
0x00F94065 | VCVTR                                                        | 12
0x00F94068 | VCVTR                                                        | 12
0x00F94069 | VCVTR                                                        | 12
0x00F9406C | VCVTR                                                        | 12
0x00F9406D | VCVTR                                                        | 12
0x00C8001F | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00C80020 | VSTM, VSTMDB, VSTMIA - Increment After variant               | 12
0x00F80068 | VCVTR                                                        | 12
0x00F80069 | VCVTR                                                        | 12
0x00F8006C | VCVTR                                                        | 12
0x00F8006D | VCVTR                                                        | 12
0x00B910E8 | VCVT (floating-point to integer, floating-point)             | 12
0x00B910E9 | VCVT (floating-point to integer, floating-point)             | 12
0x00B910EC | VCVT (floating-point to integer, floating-point)             | 12
0x00B910ED | VCVT (floating-point to integer, floating-point)             | 12
0x00F910E8 | VCVT (floating-point to integer, floating-point)             | 12
0x00F910E9 | VCVT (floating-point to integer, floating-point)             | 12
0x00F910EC | VCVT (floating-point to integer, floating-point)             | 12
